hearing_id,date,year,congress,chamber,hearing_title,committee,committee_short,committee_type,majority,n_witnesses,n_government,n_business_services,n_nonprofit,n_science,n_alternative,n_carbonintensive,n_fossilfuel,n_other,per_government,per_business_services,per_nonprofit,per_science,per_alternative,per_carbonintensive,per_fossilfuel,per_other,n2_witnesses,n2_contrarian,n2_business_services,n2_nonprofit,n2_science,n2_government,n2_environmental,n2_alternative,n2_carbonintensive,n2_fossilfuel,n2_other,per2_contrarian,per2_business_services,per2_nonprofit,per2_science,per2_government,per2_environmental,per2_alternative,per2_carbonintensive,per2_fossilfuel,per2_other,n2_denialist,committee_code,id,name,maj_min,rank_within_party,party_code,date_of_assignment,date_of_termination,senior_party_member,committee_seniority,committee_period_of_service,committee_status_at_end_of_this_congress,committee_continuity_of_assignment_in_next_congress,appointment_citation,state_icpsr,cd_code,stab,notes,Party,CID,last_name,first_name,birthday,gender,bioguide_id,govtrack_id,cc_fossilfuel,cc_fossilfuel_noUSCAP,cc_total,per_cc_fossilfuel,per_cc_fossilfuel_noUSCAP,halfyear,lobbying_fossilfuel,lobbying_total,per_lobbying_fossilfuel,lobbying_fossilfuel_noUSCAP,per_lobbying_fossilfuel_noUSCAP
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,15454,"Pallone, Frank, Jr.",1,5,100,2009-01-22,2010-12-29,0,8,2,1,1,HRES74,12,6,NJ,NA,D,N00000781,Pallone,Frank,1951-10-30,M,P000034,400308,38950,32450,2115584,1.841099195304937,1.5338554271539206,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29903,"Napolitano, Grace F.",1,6,100,2009-01-22,2010-12-29,0,6,2,1,1,HRES74,71,38,CA,NA,D,N00006789,Napolitano,Grace,1936-12-04,F,N000179,400290,16590,15590,382690,4.335101518200109,4.0737934098095065,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29923,"Holt, Rush D.",1,7,100,2009-01-22,2010-12-29,0,2,4,1,1,HRES74,12,12,NJ,NA,D,N00000860,Holt,Rush,1948-10-15,M,H001032,400184,17150,12650,2160712,0.7937198479019879,0.5854551647790173,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20305,"Grijalva, Raul M",1,8,100,2009-01-22,2010-12-29,0,4,2,1,1,HRES74,61,7,AZ,NA,D,N00025284,Grijalva,Raúl,1948-02-19,M,G000551,400162,8200,8200,1038313,0.7897425920700214,0.7897425920700214,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,70701,"Bordallo, Madeleine Z. .",1,9,100,2009-01-22,2010-12-29,0,4,2,1,1,HRES74,91,79,GU,NA,D,N00024866,Bordallo,Madeleine,1933-05-31,F,B001245,400041,0,0,190971,0,0,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20501,"Costa, Jim",1,10,100,2009-01-22,2010-12-29,0,3,2,1,1,HRES74,71,20,CA,NA,D,N00026341,Costa,Jim,1952-04-13,M,C001059,400618,88050,77800,1702637,5.171390026177042,4.569382669353479,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20523,"Boren, Dan",1,11,100,2009-01-22,2010-12-29,0,3,2,1,1,HRES74,53,2,OK,NA,D,N00026481,Boren,Dan,1973-08-02,M,B001254,400645,290550,281050,1421411,20.440956204785245,19.772606234227823,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,70810,"Sablan, Gregorio",1,12,100,2009-01-22,2010-12-29,0,1,2,1,1,HRES74,95,1,MP,NA,D,N00030418,Sablan,Gregorio,1955-01-19,M,S001177,412312,0,0,57573,0,0,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20930,"Heinrich, Martin",1,13,100,2009-01-22,2010-12-29,0,1,2,1,1,HRES74,66,1,NM,NA,D,N00029835,Heinrich,Martin,1971-10-17,M,H001046,412281,45150,43150,2323258,1.943391564776706,1.8573055596924664,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,14256,"Miller, George",1,14,100,2009-01-22,2010-12-29,0,5,4,1,2,HRES74,71,7,CA,NA,D,N00007390,Miller,George,1945-05-17,M,M000725,400278,8685,6185,938448,0.9254641706306583,0.6590668848993232,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,14435,"Markey, Edward J.",1,15,100,2009-01-22,2010-12-29,0,4,6,1,1,HRES74,3,7,MA,NA,D,N00000270,Markey,Edward,1946-07-11,M,M000133,400253,208750,191250,1375278,15.178749314684012,13.906279312255412,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,15410,"DeFazio, Peter A.",1,16,100,2009-01-22,2010-12-29,0,3,4,1,1,HRES74,72,4,OR,NA,D,N00007781,DeFazio,Peter,1947-05-27,M,D000191,400100,27000,27000,939509,2.873841549149609,2.873841549149609,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29380,"Hinchey, Maurice D.",1,17,100,2009-01-22,2010-12-29,0,2,4,1,2,HRES74,13,22,NY,NA,D,N00001222,Hinchey,Maurice,1938-10-27,M,H000627,400178,5400,5400,869985,0.6207003569027052,0.6207003569027052,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,70501,"Christensen, Donna Marie Christian",1,18,100,2009-01-22,2010-12-29,0,7,2,1,1,HRES74,93,79,VI,NA,D,N00000133,Christensen,Donna,1945-09-19,F,C000380,400073,13500,9000,266499,5.065685049474857,3.3771233663165714,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29710,"DeGette, Diana",1,19,100,2009-01-22,2010-12-29,0,1,2,1,2,HRES74,62,1,CO,NA,D,N00006134,DeGette,Diana,1957-07-29,F,D000197,400101,10750,9750,782378,1.374016140535649,1.2462006856021002,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29769,"Kind, Ron",1,20,100,2009-01-22,2010-12-29,0,7,2,1,2,HRES74,25,3,WI,NA,D,N00004403,Kind,Ron,1963-03-16,M,K000188,400218,36300,32800,1756637,2.066448560516487,1.8672042089515364,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29774,"Capps, Lois",1,21,100,2009-01-22,2010-12-29,0,2,2,1,2,HRES74,71,23,CA,NA,D,N00007232,Capps,Lois,1938-01-10,F,C001036,400062,11750,5250,784394,1.497971682598286,0.6693064964800852,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29937,"Inslee, Jay",1,22,100,2009-01-22,2010-12-29,0,6,2,1,2,HRES74,73,1,WA,NA,D,N00001725,Inslee,Jay,1951-02-09,M,I000026,400193,36804,31804,1140114,3.228098242807298,2.7895456068428244,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29942,"Baca, Joe",1,23,100,2009-01-22,2010-12-29,0,2,4,1,2,HRES74,71,43,CA,NA,D,N00007089,Baca,Joe,1947-01-23,M,B001234,400009,13250,11250,728073,1.8198724578441998,1.5451747283582828,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20349,"Herseth Sandlin, Stephanie",1,24,100,2009-01-22,2010-12-29,0,4,2,1,0,HRES74,37,1,SD,NA,D,N00024773,Herseth Sandlin,Stephanie,1970-12-03,F,H001037,400443,68050,67050,1841508,3.6953409922737235,3.641037671299826,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20724,"Sarbanes, John P.",1,25,100,2009-01-22,2010-12-29,0,2,2,1,1,HRES74,52,3,MD,NA,D,N00027751,Sarbanes,John,1962-05-22,M,S001168,412212,16650,16650,888317,1.87433089764127,1.87433089764127,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20731,"Shea-Porter, Carol",1,26,100,2009-01-22,2010-12-29,0,1,2,1,0,HRES74,4,1,NH,NA,D,N00028091,Shea-Porter,Carol,1952-12-02,F,S001170,412219,2750,2750,1216671,0.22602659223405508,0.22602659223405508,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20754,"Tsongas, Nicola S. (Niki)",1,27,100,2009-01-22,2010-12-29,0,1,2,1,1,HRES74,3,5,MA,NA,D,N00029026,Tsongas,Niki,1946-04-26,F,T000465,412254,20550,20550,1548106,1.3274284835792898,1.3274284835792898,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20921,"Kratovil, Frank, Jr.",1,28,100,2009-01-22,2010-12-29,0,1,2,1,0,HRES74,52,1,MD,NA,D,N00029146,Kratovil,Frank,1968-05-29,M,K000371,412289,84100,72100,2373316,3.543565205813301,3.0379435355426754,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,70805,"Pierluisi, Pedro R.",1,29,100,2009-01-22,2010-12-29,0,1,2,1,1,HRES74,92,80,PR,NA,D,N00029168,Pierluisi,Pedro,1959-04-26,M,P000596,412306,500,500,334487,0.14948264058094934,0.14948264058094934,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,29580,"Hastings, Richard (Doc)",2,1,200,2009-01-06,2010-12-29,21,1,4,1,1,HRES12,73,4,WA,NA,R,N00009157,Hastings,Doc,1941-02-07,M,H000329,400171,131321,126321,838507,15.661288456745142,15.064990512899715,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,14066,"Young, Donald E.",2,2,200,2009-01-09,2010-12-29,0,19,2,1,1,HRES38,81,1,AK,NA,R,N00007999,Young,Don,1933-06-09,M,Y000033,400440,89100,78100,854941,10.42177179477882,9.13513330159625,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,15413,"Gallegly, Elton",2,3,200,2009-01-09,2010-12-29,0,12,2,1,2,HRES38,71,24,CA,NA,R,N00007231,Gallegly,Elton,1944-03-07,M,G000021,400144,9000,9000,611001,1.472992679226384,1.472992679226384,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,15455,"Duncan, John J., Jr.",2,4,200,2009-01-09,2010-12-29,0,11,2,1,1,HRES38,54,2,TN,NA,R,N00003209,Duncan,John,1947-07-21,M,D000533,400116,22500,21500,537977,4.182334932534291,3.9964533799772104,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20100,"Flake, Jeff",2,5,200,2009-01-09,2010-12-29,0,5,2,1,2,HRES38,61,6,AZ,NA,R,N00009573,Flake,Jeff,1962-12-31,M,F000444,400134,9150,8150,419942,2.1788723204633023,1.9407441980082965,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20137,"Brown, Henry E., Jr.",2,6,200,2009-01-09,2010-12-29,0,3,2,1,0,HRES38,48,1,SC,NA,R,N00002428,Brown,Henry,1935-12-20,M,B001235,400049,28500,22500,290584,9.807835255898468,7.743027833604052,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20535,"McMorris Rodgers, Cathy",2,7,200,2009-01-09,2010-12-29,0,3,2,1,2,HRES38,73,5,WA,NA,R,N00026314,Rodgers,Cathy,1969-05-22,F,M001159,400659,62140,60140,1204837,5.1575441325258105,4.991546574349892,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20527,"Gohmert, Louie",2,8,200,2009-01-09,2010-12-29,0,3,2,1,1,HRES38,49,1,TX,NA,R,N00026148,Gohmert,Louie,1953-08-18,M,G000552,400651,75250,75250,736541,10.216674971250752,10.216674971250752,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20357,"Bishop, Rob",2,9,200,2009-01-09,2010-12-29,0,2,2,1,1,HRES38,67,1,UT,NA,R,N00025292,Bishop,Rob,1951-07-13,M,B001250,400029,37550,34550,272490,13.780322213659217,12.679364380344232,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20134,"Shuster, Bill",2,10,200,2009-01-09,2010-12-29,0,2,2,1,2,HRES38,14,9,PA,NA,R,N00013770,Shuster,Bill,1961-01-10,M,S001154,409888,81150,74150,822169,9.87023349214091,9.018827029479342,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20704,"Lamborn, Doug",2,11,200,2009-01-09,2010-12-29,0,2,2,1,1,HRES38,62,5,CO,NA,R,N00028133,Lamborn,Doug,1954-05-24,M,L000564,412191,47750,43750,319665,14.937512708616833,13.686202743497097,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
111hhrg47755,2009-03-05,2009,111,House,"Energy Outlooks, and the Role of Federal Onshore and Offshore Resources in Meeting Future Energy Demand",House Committee on Natural Resources,Natural Resources,Key committee,D,3,1,0,0,1,0,0,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,33.33333333333333,3,0,0,0,1,1,0,0,0,0,1,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,33.33333333333333,0,164,20729,"Smith, Adrian",2,12,200,2009-01-09,2010-12-29,0,2,2,1,2,HRES38,35,3,NE,NA,R,N00027623,Smith,Adrian,1970-12-19,M,S001172,412217,38000,37000,818026,4.645329121568263,4.523083618369098,H1,160448590,1663712914,9.644007006848298,29713698,1.7859870984928832
